endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3,score_full_hla__self_gated_hillq_pdac_selected,score_focal_hla__self_gated_hillq_pdac_selected,score_old_monoallelic__self_gated_hillq_pdac_selected,score_mono_q_full_pn__self_gated_hillq_pdac_selected,score_full_q_mono_pn__self_gated_hillq_pdac_selected,score_full_hla__self_gated_hillq_all_contexts_selected,score_focal_hla__self_gated_hillq_all_contexts_selected,score_old_monoallelic__self_gated_hillq_all_contexts_selected,score_mono_q_full_pn__self_gated_hillq_all_contexts_selected,score_full_q_mono_pn__self_gated_hillq_all_contexts_selected
covid_spike.280eebf648bf558da214c344b879ea3cdb91947ce4d725e4ad361b65c11a0536,-4.3793473,-0.50814646,-0.50814646,-27.065962,-27.631021,-0.50814646,-0.50814646,-18.590063,-0.50814646,-0.50814646,-14.069584,-18.590063,-4.3793473,-0.50814646,-0.50814646,-27.065962,-27.631021,-0.50814646,-0.50814646,-18.590063,-0.50814646,-0.50814646,-14.069584,-18.590063,-4.379698,-0.5084966,-0.5084966,-27.06597,-27.631021,-0.5084966,-0.5084966,-18.59018,-0.5084966,-0.5084966,-14.069759,-18.59018,-4.02376,-0.15255894,-0.15255894,-27.058554,-27.631021,-0.15255894,-0.15255894,-18.471535,-0.15255894,-0.15255894,-13.89179,-18.471535,-4.0238,-0.15259898,-0.15259898,-27.058554,-27.631021,-0.15259898,-0.15259898,-18.471548,-0.15259898,-0.15259898,-13.89181,-18.471548,-0.50814646,-0.50814646,-0.15259898,-0.15255894,-0.5084966,-0.5081464599617519,-0.5081464599617519,-0.15259897999999722,-0.1525589399731972,-0.5084965999617386
covid_spike.280f32b9780aabfce18915ca2d8b1c69de4b3fa309eb7e38b9323e971f1b1f37,-10.193052,-6.034169,-6.034169,-27.293571,-27.631021,-6.034169,-16.832596,-22.231808,-6.034169,-6.034169,-16.832596,-20.432072,-10.19852,-6.0396366,-6.0396366,-27.293655,-27.631021,-6.0396366,-16.83533,-22.233175,-6.0396366,-6.0396366,-16.83533,-20.433893,-10.428561,-6.269678,-6.269678,-27.29725,-27.631021,-6.269678,-16.95035,-22.290686,-6.269678,-6.269678,-16.95035,-20.510574,-8.53879,-4.379906,-4.379906,-27.267723,-27.631021,-4.379906,-16.005465,-21.818243,-4.379906,-4.379906,-16.005465,-19.88065,-8.6022625,-4.4433794,-4.4433794,-27.268715,-27.631021,-4.4433794,-16.0372,-21.83411,-4.4433794,-4.4433794,-16.0372,-19.901808,-6.039636599999999,-6.0341689999999994,-4.4433794,-4.379906,-6.269677999999998,-6.039636573994953,-6.034168974136751,-4.443379399996889,-4.379905995087937,-6.2696779672686915
covid_spike.2837107a4c279a86f1eff7233b1093fa1c59ef36bfa66ca4e0a02255ced8953c,-5.5770426,-1.0997059,-1.5214237,-26.57601,-27.631021,-1.5214237,-1.8582075,-9.062811,-1.0997059,-1.1093894,-1.8582075,-3.1849222,-5.2270837,-0.74974686,-1.5215037,-26.50549,-27.631021,-1.5215037,-1.7480425,-7.8216534,-0.74974686,-1.0294518,-1.7480425,-1.8944069,-5.56559,-1.0882529,-1.5217438,-26.549223,-27.631021,-1.5217438,-1.8582475,-8.591365,-1.0882529,-1.1095203,-1.8582475,-2.9787807,-4.1352215,0.3421155,-0.6354962,-26.447493,-27.631021,-0.6354962,-0.6401691,-6.800903,0.3421155,0.052989013,-0.6401691,-0.79113096,-4.566979,-0.0896422,-0.635116,-26.498566,-27.631021,-0.635116,-0.84436727,-7.69979,-0.0896422,-0.12948497,-0.84436727,-1.7046722,-1.200331771082819,-1.321664425422168,-0.40578727709170703,-0.39819428684089586,-1.3095520675048007,-0.7585168498509566,-1.1044982249830706,-0.29583636255276713,-0.24786717665670852,-1.2511120655988126
covid_spike.2839c25cad4e09d53c7f6bb79f0aff1bba07c75e24c209124a9c0b30694a8df7,-7.5205555,-2.784357,-3.674472,-27.006535,-27.631021,-3.7833734,-3.9004898,-15.765756,-2.784357,-3.084308,-3.7833734,-3.9004898,-7.0098104,-2.273612,-3.1210523,-26.993166,-27.631021,-3.2931914,-3.392515,-15.511768,-2.273612,-2.585301,-3.2931914,-3.392515,-6.9947767,-2.2585783,-3.1096277,-26.992746,-27.631021,-3.2828288,-3.3765373,-15.503779,-2.2585783,-2.5747566,-3.2828288,-3.3765373,-5.348452,-0.6122538,-1.5775154,-26.949177,-27.631021,-1.6226757,-1.7209247,-14.675973,-0.6122538,-0.92850906,-1.6226757,-1.7209247,-5.4478464,-0.7116478,-1.7044668,-26.951809,-27.631021,-1.7157803,-1.8209532,-14.725987,-0.7116478,-1.0225692,-1.7157803,-1.8209532,-2.568153521886088,-3.088785850027945,-1.0795176895730676,-0.9799060205578187,-2.550880042913959,-2.2810457603688743,-2.7921650051115514,-1.0442653158099287,-0.6207209648380667,-2.2660437696004276
covid_spike.28a338366d2068e88b7279c8626ba3e89560438ab568a9b5f5e9b9be7a9f11c0,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753
covid_spike.28c03c8e35be4738b3abcf3297783fdb43355de2f91b8527edad7831d2b4587e,-16.945753,-13.480017,-13.480039,-27.188803,-27.631021,-13.480039,-13.480039,-20.55553,-13.480032,-13.480038,-20.55553,-22.914028,-12.798309,-9.332574,-9.332574,-27.059195,-27.631021,-9.332574,-9.332574,-18.481798,-9.332574,-9.332574,-18.481798,-21.53154,-14.368553,-10.902817,-10.902819,-27.108265,-27.631021,-10.902819,-10.902819,-19.26692,-10.902818,-10.902819,-19.26692,-22.054955,-10.210254,-6.744518,-6.744518,-26.97832,-27.631021,-6.744518,-6.744518,-17.187769,-6.744518,-6.744518,-17.187769,-20.668854,-12.406429,-8.940694,-8.940694,-27.04695,-27.631021,-8.940694,-8.940694,-18.285858,-8.940694,-8.940694,-18.285858,-21.400913,-9.332573999999877,-13.480038998573075,-8.940693999999972,-6.744517999999999,-10.902818999995745,-9.332573660682932,-13.480017527909869,-8.940693998762558,-6.744517974541589,-10.902817368474302
covid_spike.291d0ccf47d8036cc9df4d6fc780f039539efc07ebec3f1ff1415f3dc4624318,-6.906438,-2.2059572,-2.388806,-27.186674,-27.631021,-3.191945,-11.338304,-19.484663,-2.2059572,-2.2059572,-3.191945,-11.338304,-6.9002256,-2.1997454,-2.3835742,-27.186527,-27.631021,-3.183788,-11.332866,-19.481943,-2.1997454,-2.1997454,-3.183788,-11.332866,-6.866976,-2.166495,-2.3488271,-27.185976,-27.631021,-3.1535144,-11.312683,-19.471853,-2.166495,-2.166495,-3.1535144,-11.312683,-5.648747,-0.9482665,-1.1596823,-27.162872,-27.631021,-1.8828619,-10.465582,-19.048302,-0.9482665,-0.9482665,-1.8828619,-10.465582,-5.615687,-0.9152064,-1.1249253,-27.162323,-27.631021,-1.8525732,-10.44539,-19.038206,-0.9152064,-0.9152064,-1.8525732,-10.44539,-2.3322035421282505,-2.33144711381637,-1.0852490317850356,-1.1193943760148413,-2.2917286908758037,-2.2014164630333677,-2.2076194087396583,-1.032776905723474,-0.9501884990406491,-2.1681525380759403
covid_spike.29299f85dc686f43ac1570d43bbe43449f313d389ef3627aa9165e17cfb215a3,-10.473227,-5.99589,-6.77302,-26.935648,-27.631021,-6.77302,-6.8289347,-15.39245,-5.9958906,-6.1342254,-6.8289347,-7.2334027,-10.126392,-5.649055,-6.530765,-26.92005,-27.631021,-6.530765,-6.6101465,-15.117932,-5.6490555,-5.9138517,-6.6101465,-6.775873,-9.9236355,-5.446299,-6.365244,-26.91321,-27.631021,-6.365244,-6.3962317,-14.997521,-5.446299,-5.7026043,-6.3962317,-6.5751886,-8.645616,-4.1682787,-5.1454496,-26.868755,-27.631021,-5.1454496,-5.224723,-14.215132,-4.1682787,-4.5284367,-5.224723,-5.271206,-8.661394,-4.184057,-5.108966,-26.869837,-27.631021,-5.108966,-5.1603107,-14.234181,-4.184057,-4.465846,-5.1603107,-5.3029547,-5.9579976677939115,-6.296270787620781,-4.550846061326576,-4.536060958652057,-5.765199832516178,-5.659074642597638,-6.004721417864991,-4.495177568527817,-4.179383066831575,-5.456741674588345
covid_spike.29681143c67cdb11204e0270732bc151e70c51ffeb9bb8afdb7a1d482e73174e,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813
covid_spike.297cd6e445d81588bfd4ee23390179f1fe54d25a854710b6c8369d440f7c21c4,-12.250995,-7.9743285,-7.993346,-26.96441,-27.631021,-7.993346,-9.996437,-15.63202,-7.9743285,-7.975307,-9.996437,-11.632353,-10.724981,-6.4483156,-6.8846,-26.805836,-27.631021,-6.8846,-7.3451214,-12.7776785,-6.4483156,-6.5494833,-7.3451214,-7.826564,-10.68457,-6.4079046,-6.4256153,-26.887522,-27.631021,-6.4256153,-8.521944,-14.248033,-6.4079046,-6.410622,-8.521944,-9.787036,-8.937544,-4.6608777,-5.1528025,-26.726444,-27.631021,-5.1528025,-5.6744065,-11.348614,-4.6608777,-4.850979,-5.6744065,-5.921145,-9.654221,-5.377554,-5.392669,-26.840284,-27.631021,-5.392669,-7.7563486,-13.3977375,-5.377554,-5.383858,-7.7563486,-8.65331,-6.663561919107012,-7.992380804351743,-5.392442249792904,-4.961664402985262,-6.424766141766075,-6.454375040577849,-7.974592243250029,-5.388669158657902,-4.66771012926087,-6.408150386001118
covid_spike.29818f683956f7ab4ceb6f1940a27ffa62247e908fffc0e5b038408584ed741a,-7.880158,-4.008957,-4.684977,-25.898033,-27.631021,-4.684977,-4.684977,-5.6429257,-4.008957,-4.04311,-4.7376432,-5.6429257,-6.024576,-2.1533751,-2.3715749,-25.722456,-27.631021,-2.3715749,-2.3715749,-4.0476823,-2.1533751,-2.1904626,-3.1799328,-4.0476823,-6.1311684,-2.2599673,-2.5307512,-25.773165,-27.631021,-2.5307512,-2.5307512,-4.2211566,-2.2599673,-2.2784367,-3.1548862,-4.2211566,-4.427563,-0.5563621,-0.76816654,-25.58804,-27.631021,-0.76816654,-0.76816654,-2.3607843,-0.5563621,-0.60355425,-1.6285303,-2.3607843,-5.0066996,-1.1354986,-1.4170594,-25.676847,-27.631021,-1.4170594,-1.4170594,-3.0880628,-1.1354986,-1.1541544,-2.0178752,-3.0880628,-2.300145287089987,-4.319952936448157,-1.3479658115089834,-0.7277379172608796,-2.420866083899652,-2.1579209179665853,-4.023040819414167,-1.257905705554269,-0.5607746695612801,-2.265608536129216
covid_spike.29f75f26a695869c8936ad81431a32a7889388b64e4ad4592fe455def4203ba4,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578
covid_spike.2a048ace2d7162eaa820ccb7ad3569eae366e218a4720b377f154fa662f51bd8,-6.3717766,-3.193723,-3.193723,-26.6128,-27.631021,-3.193723,-3.193723,-15.412373,-3.193723,-3.193723,-15.412373,-19.485256,-5.758271,-2.5802174,-2.5802174,-26.587238,-27.631021,-2.5802174,-2.5802174,-15.105619,-2.5802174,-2.5802174,-15.105619,-19.280754,-5.200857,-2.0228035,-2.0228035,-26.564013,-27.631021,-2.0228035,-2.0228035,-14.826913,-2.0228035,-2.0228035,-14.826913,-19.09495,-4.5617056,-1.3836517,-1.3836517,-26.53738,-27.631021,-1.3836517,-1.3836517,-14.507337,-1.3836517,-1.3836517,-14.507337,-18.881899,-4.2506814,-1.0726275,-1.0726275,-26.524422,-27.631021,-1.0726275,-1.0726275,-14.351825,-1.0726275,-1.0726275,-14.351825,-18.778223,-2.5802174,-3.193723,-1.0726275,-1.3836517,-2.0228035,-2.5802173997454183,-3.19372299949623,-1.0726274999999974,-1.3836516999560329,-2.0228034998750326
covid_spike.2a37904f5e4d8e6918e8b75d595e821347914249805c4d4ec1e0daf903cc359c,-4.449582,0.11476604,-0.6829834,-26.095367,-27.631021,-0.6829834,-0.8000304,-2.4519315,0.11476604,-0.10004881,-0.8000304,-1.1143633,-4.422176,0.14217213,-0.6842257,-26.076395,-27.631021,-0.6842257,-0.80127776,-2.2298796,0.14217213,-0.1012956,-0.80127776,-1.1156684,-4.687488,-0.123140015,-0.9364225,-26.086266,-27.631021,-0.9364225,-1.0536233,-2.4229999,-0.123140015,-0.35362378,-1.0536233,-1.4497147,-3.7191033,0.8452449,-0.2291801,-25.998936,-27.631021,-0.2291801,-0.2776973,-1.1559469,0.8452449,0.4166264,-0.2776973,-0.44817173,-3.7751937,0.78915447,-0.27760968,-26.001106,-27.631021,-0.27760968,-0.32614902,-1.1999135,0.78915447,0.36817575,-0.32614902,-0.5266749,-0.6842256999681307,-0.6829833999693238,-0.2776088221862434,-0.2291800999588172,-0.9364224999677933,-0.6353449627224598,-0.6490344143515923,-0.09872602451002328,-0.22281316407155694,-0.9364224999531539
covid_spike.2a4bbf3cbfd633a849539b174f677ae4c25e136aaf52e62b135c9c17f93bd951,-4.1649113,0.5712873,-0.39460817,-24.550175,-27.631021,-0.6722118,-0.8205791,-1.746879,0.56625867,0.058982264,-0.6722118,-0.8205791,-4.168087,0.5681116,-0.39543054,-24.495255,-27.631021,-0.70929396,-0.8484889,-1.6959466,0.55633307,0.032320306,-0.70929396,-0.8484889,-4.441562,0.2946364,-0.84069866,-24.515945,-27.631021,-1.0672424,-1.1813735,-1.8952346,0.28080112,-0.3486507,-1.0672424,-1.1813735,-3.217156,1.5190424,-0.12115907,-24.259327,-27.631021,-0.1925977,-0.26804772,-0.45945296,1.4875712,0.5030991,-0.1925977,-0.26804772,-3.3546965,1.3815019,-0.29778972,-24.27764,-27.631021,-0.3153717,-0.38437003,-0.596755,1.3502599,0.37793002,-0.3153717,-0.38437003,-0.39543053995729344,-0.3946081699564765,-0.29771627803426814,-0.12115906996152184,-0.840698659973369,-0.39543053997220323,-0.3946081699721353,-0.09816800702027265,-0.12115906995268258,-0.8406986599672472
covid_spike.2a69057d4f13b771c423310fc5a67b6b82a162f6f1f3a13aea903c8fb78e9c3a,-6.3707066,-3.1926527,-3.1944797,-25.857315,-27.631021,-3.1944797,-3.1944797,-6.3465486,-3.1926527,-3.1926527,-6.3465486,-13.441373,-6.3409686,-3.1629148,-3.207188,-25.724667,-27.631021,-3.207188,-3.207188,-4.754766,-3.1629148,-3.1629148,-4.754766,-12.380184,-6.353255,-3.175201,-3.1945522,-25.75862,-27.631021,-3.1945522,-3.1945522,-5.1622043,-3.175201,-3.175201,-5.1622043,-12.65181,-4.9308786,-1.7528249,-1.9130039,-25.560783,-27.631021,-1.9130039,-1.9130039,-2.7881565,-1.7528249,-1.7528249,-2.7881565,-11.069112,-5.0164943,-1.8384404,-1.8785039,-25.618195,-27.631021,-1.8785039,-1.8785039,-3.4770994,-1.8384404,-1.8384404,-3.4770994,-11.528407,-3.2035193451201707,-3.1944699972679915,-1.8769305439696269,-1.8892960131333214,-3.1935606535950285,-3.1647594671943704,-3.1927287736735526,-1.8672919010253999,-1.759499037268923,-3.1760072032316904
covid_spike.2a8c666306a99cda940ab39584402997ffac5b0acbd327a1c47d762ff1737676,-10.075256,-6.6095204,-6.6095204,-26.9741,-27.631021,-6.6095204,-6.6095204,-17.120272,-6.6095204,-6.6095204,-17.120272,-20.623854,-10.197136,-6.7314,-6.7314,-26.97791,-27.631021,-6.7314,-6.7314,-17.181211,-6.7314,-6.7314,-17.181211,-20.66448,-10.371819,-6.906082,-6.906082,-26.983368,-27.631021,-6.906082,-6.906082,-17.26855,-6.906082,-6.906082,-17.26855,-20.722708,-8.53222,-5.066484,-5.066484,-26.92588,-27.631021,-5.066484,-5.066484,-16.348753,-5.066484,-5.066484,-16.348753,-20.109509,-8.966677,-5.5009403,-5.5009403,-26.939457,-27.631021,-5.5009403,-5.5009403,-16.56598,-5.5009403,-5.5009403,-16.56598,-20.254328,-6.731399999999999,-6.609520399999999,-5.5009403,-5.066484,-6.906081999999998,-6.731399974873371,-6.609520377756528,-5.500940299996319,-5.066483995273789,-6.906081970048238
covid_spike.2adda7309804ad9ac57c8f63bb56c261f85405e836326b1d01101e033a476e0b,-6.467492,-1.7670114,-2.3045402,-26.961264,-27.631021,-2.6312745,-3.0732608,-15.352141,-1.7670114,-1.8856732,-2.6312745,-3.0732608,-6.4557347,-1.7552543,-2.3004403,-26.960295,-27.631021,-2.6367204,-3.0377302,-15.334376,-1.7552543,-1.8880657,-2.6367204,-3.0377302,-6.573994,-1.8735137,-2.4981542,-26.961782,-27.631021,-2.7749352,-3.0922377,-15.3616295,-1.8735137,-2.0439637,-2.7749352,-3.0922377,-4.7641954,-0.06371482,-0.4522686,-26.916586,-27.631021,-1.0539148,-1.4350382,-14.53303,-0.06371482,-0.1897473,-1.0539148,-1.4350382,-4.7987857,-0.098305106,-0.5220836,-26.916304,-27.631021,-1.0947218,-1.4247142,-14.527868,-0.098305106,-0.24586502,-1.0947218,-1.4247142,-1.9946529852748696,-1.995155804318303,-0.37666389568330005,-0.3988256886579058,-2.1172396000971654,-1.7602104625345798,-1.7718980133713036,-0.2566592131036935,-0.25051128507599896,-1.8791922727219437
covid_spike.2babb7dcccf6b96aa841f503224a0e13ddf8aa92fb67f7ec9a4c44764932326b,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578
covid_spike.2bc46b031ba76abdb389f0377807317941ee2ac6f80757b2c280a995e5e398eb,-8.96734,-4.536524,-4.8232136,-26.87732,-27.631021,-4.8232136,-5.404378,-14.968811,-4.536524,-4.551084,-5.404378,-6.527337,-7.8619967,-3.4311802,-3.6004658,-26.829597,-27.631021,-3.6004658,-4.757872,-14.167092,-3.4311802,-3.506261,-4.757872,-5.1911397,-7.7924433,-3.3616269,-3.6004658,-26.834751,-27.631021,-3.6004658,-4.298431,-14.253664,-3.3616269,-3.379242,-4.298431,-5.335426,-6.1340027,-1.7031859,-1.817816,-26.775877,-27.631021,-1.817816,-3.1847615,-13.2646055,-1.7031859,-1.7548732,-3.1847615,-3.686995,-6.4232187,-1.9924021,-2.1377733,-26.79733,-27.631021,-2.1377733,-3.101183,-13.625006,-1.9924021,-2.0018356,-3.101183,-4.2876616,-3.5539081050055383,-4.704740846770464,-2.118104772432167,-1.8054010849977464,-3.5096719424650686,-3.4331954702657415,-4.539936958438036,-2.0685325942725425,-1.704550508079075,-3.3644701325106343
covid_spike.2c0377790f5298d68ee5211493e88421e5e987fec29c6cae2ada34cedafc2344,-8.890301,-4.559568,-4.683494,-26.839449,-27.631021,-4.683494,-5.701166,-12.591144,-4.559568,-4.5607142,-5.701166,-7.577851,-8.712154,-4.3814216,-4.6811385,-26.77729,-27.631021,-4.6811385,-5.313402,-11.41012,-4.3814216,-4.4324265,-5.313402,-6.0031533,-8.772165,-4.441432,-4.684728,-26.798647,-27.631021,-4.684728,-5.356407,-11.815916,-4.441432,-4.4528484,-5.356407,-6.5442147,-7.068179,-2.7374458,-3.0503483,-26.70549,-27.631021,-3.0503483,-3.8444908,-10.045917,-2.7374458,-2.86447,-3.8444908,-4.184215,-7.2327194,-2.901986,-3.054239,-26.737211,-27.631021,-3.054239,-4.025462,-10.64864,-2.901986,-2.920274,-4.025462,-4.9878464,-4.559866908349926,-4.653283647445244,-3.032736396581048,-2.966278090811816,-4.5925040531577626,-4.3853654247398275,-4.561198330027219,-2.9782977701194095,-2.7415630471898353,-4.444633120268456
covid_spike.2c934f26eddfdf4fada74f414a0a1237b03a0a68a254d26ba081946fc5482d33,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813,-23.35727110909813
covid_spike.2c9526ee414ff313112236290960c3dcffb021299f8f2a659a72833166250db0,-5.560798,-0.72451633,-1.166266,-27.024693,-27.631021,-1.5738504,-2.1651864,-16.717093,-0.72451633,-0.7998435,-1.5738504,-2.1651864,-5.556992,-0.7207102,-1.1647809,-27.024538,-27.631021,-1.5694442,-2.1587515,-16.714334,-0.7207102,-0.7965624,-1.5694442,-2.1587515,-5.8712063,-1.0349247,-1.524738,-27.031961,-27.631021,-1.8524883,-2.4705315,-16.847954,-1.0349247,-1.1065658,-1.8524883,-2.4705315,-4.51178,0.3245019,-0.31972298,-26.995308,-27.631021,-0.52456284,-0.93109035,-16.188194,0.3245019,0.18941894,-0.52456284,-0.93109035,-4.627524,0.20875771,-0.45875445,-26.998148,-27.631021,-0.62934756,-1.0503414,-16.239302,0.20875771,0.078280576,-0.62934756,-1.0503414,-1.1647808999740632,-1.1662659999728322,-0.34659103198101426,-0.3197229793944824,-1.2595847461964682,-0.7242350018788845,-0.7280223465452718,-0.10156526851872358,-0.23966399494585147,-1.2505339516592944
covid_spike.2ca29700a2cef1da928f03203d4a045103e5b5a9be1059c0591ef654b503eed1,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626
