endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3,score_full_hla__self_gated_hillq_pdac_selected,score_focal_hla__self_gated_hillq_pdac_selected,score_old_monoallelic__self_gated_hillq_pdac_selected,score_mono_q_full_pn__self_gated_hillq_pdac_selected,score_full_q_mono_pn__self_gated_hillq_pdac_selected,score_full_hla__self_gated_hillq_all_contexts_selected,score_focal_hla__self_gated_hillq_all_contexts_selected,score_old_monoallelic__self_gated_hillq_all_contexts_selected,score_mono_q_full_pn__self_gated_hillq_all_contexts_selected,score_full_q_mono_pn__self_gated_hillq_all_contexts_selected
pdac.29978afff8304eaf78b47215c5d4907181ea739e4584f201b0348a015532d0ce,-4.525379,-0.33572432,-0.8527224,-21.638931,-27.631021,-0.8527224,-1.5471338,-2.301168,-0.34690252,-0.63008404,-1.5471338,-1.87702,-4.396016,-0.20636132,-0.85296094,-21.37068,-27.631021,-0.85296094,-1.5157065,-2.177434,-0.23256594,-0.6173574,-1.5157065,-1.7577046,-4.3317046,-0.14204991,-0.8597154,-21.347631,-27.631021,-0.8597154,-1.5118958,-2.0821989,-0.16397715,-0.6196392,-1.5118958,-1.7575837,-3.3919551,0.79769963,-0.2940766,-20.93527,-27.631021,-0.2940766,-0.64859235,-1.1343745,0.7361057,0.106121704,-0.64859235,-0.7801342,-3.2989686,0.8906863,-0.27770433,-20.910667,-27.631021,-0.27770433,-0.63316333,-1.0521815,0.8399398,0.12187221,-0.63316333,-0.7645486,-0.8529609399742695,-0.8527223999546483,-0.27770421540908113,-0.29407659995777885,-0.8597153999677758,-0.6498991965279939,-0.6498717304323637,-0.14955728184547007,-0.1468539075720261,-0.8597153999588594
pdac.2b00228b3f8af8181973e9be2f224d7d14327dbdb7486c2e0411e7b2c9856d49,-9.378939,-8.280326,-8.280326,-21.18079,-27.631021,-8.280326,-8.280326,-8.280326,-8.280326,-8.280326,-17.955673,-21.18079,-9.373566,-8.274953,-8.274953,-21.178999,-27.631021,-8.274953,-8.274953,-8.274953,-8.274953,-8.274953,-17.952988,-21.178999,-8.068471,-6.9698586,-6.9698586,-20.743967,-27.631021,-6.9698586,-6.9698586,-6.9698586,-6.9698586,-6.9698586,-17.30044,-20.743967,-7.9931135,-6.894501,-6.894501,-20.718847,-27.631021,-6.894501,-6.894501,-6.894501,-6.894501,-6.894501,-17.262762,-20.718847,-6.6880198,-5.5894074,-5.5894074,-20.283817,-27.631021,-5.5894074,-5.5894074,-5.5894074,-5.5894074,-5.5894074,-16.610214,-20.283817,-8.274953,-8.280325999999999,-5.5894074,-6.894501,-6.9698586,-8.274952994808427,-8.280325994780458,-5.589407399687827,-6.8945009987253405,-6.969858598625574
pdac.2b0fee8a3e2a842875a3e6099a4f4d477dae44637ea10d12c3f49c9cb02359ee,-10.532543,-9.433931,-9.433931,-21.565325,-27.631021,-9.433931,-9.433931,-9.433931,-9.433931,-9.433931,-18.532476,-21.565325,-10.077412,-8.978799,-8.978799,-21.413614,-27.631021,-8.978799,-8.978799,-8.978799,-8.978799,-8.978799,-18.30491,-21.413614,-9.166931,-8.068318,-8.068318,-21.11012,-27.631021,-8.068318,-8.068318,-8.068318,-8.068318,-8.068318,-17.84967,-21.11012,-8.699465,-7.600852,-7.600852,-20.954298,-27.631021,-7.600852,-7.600852,-7.600852,-7.600852,-7.600852,-17.615936,-20.954298,-7.788984,-6.6903715,-6.6903715,-20.650805,-27.631021,-6.6903715,-6.6903715,-6.6903715,-6.6903715,-6.6903715,-17.160696,-20.650805,-8.978799,-9.433930999999994,-6.6903715,-7.600852,-8.068318,-8.978798989463854,-9.433930983358447,-6.690371498960698,-7.600851997375132,-8.068317995777608
pdac.2bf67023059af2135fe4444e0b8b96e4daaeae0fb51f4a562a5553fa731620d9,-4.3958673,-1.2178134,-1.3156998,-22.270445,-27.631021,-1.3156998,-1.3156998,-2.7093415,-1.2178134,-1.2559336,-2.7093415,-3.479815,-4.386177,-1.2081234,-1.3157299,-21.931707,-27.631021,-1.3157299,-1.3157299,-2.7093716,-1.2081234,-1.2559637,-2.7093716,-3.4798617,-4.398161,-1.220107,-1.3198732,-22.06308,-27.631021,-1.3198732,-1.3198732,-2.713515,-1.220107,-1.260107,-2.713515,-3.487752,-3.4699597,-0.291906,-0.5175685,-21.499287,-27.631021,-0.5175685,-0.5175685,-1.6384078,-0.291906,-0.41656554,-1.6384078,-2.3083093,-3.5161524,-0.33809862,-0.51658785,-21.629284,-27.631021,-0.51658785,-0.51658785,-1.6374271,-0.33809862,-0.41558486,-1.6374271,-2.3062391,-1.2953049373439722,-1.2834917141312348,-0.4874107531924776,-0.4719818206179822,-1.297254555404203,-1.2126070491525023,-1.2218919597132436,-0.3455356415502877,-0.3013085877444319,-1.224263891346955
pdac.2cb400fd9d05db31218d6842dedaaa234ee697db84bb6c7346fdcd8c3ab9cd16,-7.3366575,-5.544898,-6.529682,-17.142513,-17.246113,-6.529682,-6.529682,-6.529682,-5.544898,-5.857043,-6.5504045,-6.654004,-5.3637247,-3.5719652,-4.23665,-16.327679,-17.022524,-4.23665,-4.23665,-4.23665,-3.5719652,-3.6320393,-4.3294897,-5.024336,-5.5922194,-3.8004599,-4.618392,-16.277405,-16.371937,-4.618392,-4.618392,-4.618392,-3.8004599,-4.114042,-4.8292584,-4.9237895,-3.2009063,-1.4091467,-1.7875967,-15.34529,-16.16625,-1.7875967,-1.7875967,-1.7875967,-1.4091467,-1.4470221,-2.2385993,-3.0595593,-3.483295,-1.6915355,-2.1693184,-15.294982,-15.515582,-2.1693184,-2.1693184,-2.1693184,-1.6915355,-1.8913505,-2.7383428,-2.9589427,-3.871468096323495,-5.876487460797385,-1.9878357570957932,-1.668355518014371,-4.083837677035346,-3.6827460175250724,-5.7090287178698365,-1.7711659019092156,-1.4722217076173982,-3.9367819055411717
pdac.2cd9a0b70388149c46c546a2b3afd02692abe686a0665015ba2048df7f005ff6,-4.870533,-1.1328632,-2.2229128,-21.655851,-27.631021,-2.2229128,-2.2229128,-2.510481,-1.133529,-1.6088221,-2.3053646,-2.510481,-4.423587,-0.6859174,-1.7700006,-21.494572,-27.631021,-1.7700006,-1.7700006,-2.043724,-0.68876386,-1.1262333,-1.8206632,-2.043724,-4.416174,-0.6785041,-1.7686771,-21.494516,-27.631021,-1.7686771,-1.7686771,-2.045905,-0.68132484,-1.1263297,-1.8208365,-2.045905,-2.7962823,0.94138736,-0.27612448,-20.985989,-27.631021,-0.27612448,-0.27612448,-0.52034956,0.9340028,0.38275534,-0.31099987,-0.52034956,-2.7894573,0.94821244,-0.27291915,-20.985313,-27.631021,-0.27291915,-0.27291915,-0.5159432,0.94084823,0.38758057,-0.3061176,-0.5159432,-1.2004561945393317,-1.3380113231265494,-0.2729191458652471,-0.27612447995010614,-1.1007207562343693,-0.7117289023748252,-1.1588167198617092,-0.1495397923667185,-0.14641220394556526,-0.9520394117775759
pdac.2cfce31fc34bc6a765b001019c497ae8419584c5d2295f9ecc36aec225088139,-5.0067835,-1.1355827,-1.961357,-23.706232,-27.631021,-1.961357,-1.961357,-2.476093,-1.1355827,-1.4364864,-2.146715,-2.476093,-4.9542856,-1.0830845,-1.8786836,-23.680628,-27.631021,-1.8786836,-1.8786836,-2.4437804,-1.0830845,-1.3812649,-2.0983465,-2.4437804,-4.8283896,-0.9571886,-1.6583252,-23.67212,-27.631021,-1.6583252,-1.6583252,-2.3630393,-0.9571886,-1.2340058,-1.9771343,-2.3630393,-3.853922,0.017279211,-0.9422593,-23.46943,-27.631021,-0.9422593,-0.9422593,-1.3336679,0.017279211,-0.36648163,-1.0674441,-1.3336679,-3.7384844,0.13271673,-0.7214109,-23.460812,-27.631021,-0.7214109,-0.7214109,-1.2518493,0.13271673,-0.22750808,-0.94557166,-1.2518493,-1.3287310299264776,-1.3327788173229305,-0.30249730222149007,-0.40884630542753475,-1.1656383029904303,-1.0996594429092768,-1.1527863495561395,-0.15016366222786937,-0.15283634439840832,-0.971797601227781
pdac.2d00147f7452ccd89699c8813ba9bd94f9014312b530b0bbe405335134bbc46f,-8.0682,-5.8709755,-6.8364496,-20.751513,-27.631021,-6.8364496,-6.8364496,-6.8364496,-5.8709755,-6.1434884,-6.8366356,-6.9924936,-7.917424,-5.7201996,-6.6015334,-20.705908,-27.631021,-6.6015334,-6.6015334,-6.6015334,-5.7201996,-5.9650493,-6.6598988,-6.8556786,-6.7699633,-4.5727386,-5.49598,-20.317442,-27.631021,-5.49598,-5.49598,-5.49598,-4.5727386,-4.8591175,-5.5539436,-5.69028,-6.5654736,-4.368249,-5.230091,-20.25554,-27.631021,-5.230091,-5.230091,-5.230091,-4.368249,-4.613325,-5.3096323,-5.5045786,-5.419816,-3.2225916,-4.16688,-19.867071,-27.631021,-4.16688,-4.16688,-4.16688,-3.2225916,-3.509844,-4.2036676,-4.3391705,-6.032731928027804,-6.199767841294831,-3.5898783189988626,-4.732276541997642,-4.8887207122959335,-5.818125557680826,-5.978250572228969,-3.3275123884399216,-4.4640090746158805,-4.675321118092221
pdac.2d0635a5cfa725ae5d5bfd02a599c657321a8febbdd5f67423d573c25a33e737,-6.5876813,-5.489069,-5.489069,-20.25037,-27.631021,-5.489069,-5.489069,-5.489069,-5.489069,-5.489069,-16.560045,-20.25037,-6.304654,-5.206042,-5.206042,-20.156029,-27.631021,-5.206042,-5.206042,-5.206042,-5.206042,-5.206042,-16.418531,-20.156029,-5.1715965,-4.072984,-4.072984,-19.778343,-27.631021,-4.072984,-4.072984,-4.072984,-4.072984,-4.072984,-15.852003,-19.778343,-4.6550026,-3.55639,-3.55639,-19.606144,-27.631021,-3.55639,-3.55639,-3.55639,-3.55639,-3.55639,-15.593706,-19.606144,-3.5219047,-2.4232924,-2.4232924,-19.228445,-27.631021,-2.4232924,-2.4232924,-2.4232924,-2.4232924,-2.4232924,-15.027157,-19.228445,-5.206042,-5.489069,-2.4232924,-3.55639,-4.072984,-5.206041999787233,-5.489068999717629,-2.423292399992478,-3.556389999976642,-4.0729839999608455
pdac.2d87f214b025fbfe9711d8c0dbc826947a556e64500e9d60481f37fb917bfe46,-6.1718955,-2.1829114,-3.10564,-23.659815,-27.631021,-3.10564,-3.3206391,-3.5147748,-2.1829114,-2.6045554,-3.3206391,-3.5147748,-5.931838,-1.942854,-3.0623837,-23.471708,-27.631021,-3.0623837,-3.0839314,-3.3569064,-1.942854,-2.390552,-3.0839314,-3.3569064,-5.953675,-1.9646907,-3.0621238,-23.504742,-27.631021,-3.0621238,-3.0838768,-3.3603587,-1.9646907,-2.3904932,-3.0838768,-3.3603587,-4.1892548,-0.20027074,-0.9165173,-23.15002,-27.631021,-0.9165173,-1.3791523,-1.7629611,-0.20027074,-0.5826024,-1.3791523,-1.7629611,-4.205709,-0.21672492,-0.91493666,-23.182367,-27.631021,-0.91493666,-1.3746545,-1.7593623,-0.21672492,-0.579362,-1.3746545,-1.7593623,-2.208170118762766,-2.390280031022547,-0.5640671876160912,-0.5502163874192687,-2.2121805556252117,-1.963586102933272,-2.1999989309415735,-0.2296547616632667,-0.21353454289212642,-1.985013543745243
pdac.2dea592d1612fe5af93000c94be57258e2efcc3c418115abd075714be05dfc3b,-7.7715254,-5.979766,-6.1265087,-20.770319,-27.631021,-6.1265087,-6.1265087,-6.1265087,-5.979766,-5.979766,-7.0489116,-13.909615,-7.0334573,-5.241698,-5.782704,-20.403524,-27.631021,-5.782704,-5.782704,-5.782704,-5.241698,-5.241698,-5.9485316,-13.176028,-6.9889245,-5.197165,-5.669908,-20.394573,-27.631021,-5.669908,-5.669908,-5.669908,-5.197165,-5.197165,-5.9216766,-13.158125,-4.8614044,-3.0696447,-3.543111,-19.685322,-27.631021,-3.543111,-3.543111,-3.543111,-3.0696447,-3.0696447,-3.79392,-11.73962,-4.850978,-3.0592182,-3.6009767,-19.675983,-27.631021,-3.6009767,-3.6009767,-3.6009767,-3.0592182,-3.0592182,-3.765905,-11.720943,-5.51950507850065,-6.078275342305934,-3.374372329924691,-3.364538160271861,-5.4444810261089005,-5.331865385712314,-6.004223064071997,-3.1495112798625904,-3.148555640850602,-5.27595564218981
pdac.2ee3b0baf6e555d94c6f7f463efc407dabc56079963a49ea26b2796ea77f8e60,-4.426029,-0.23637415,-1.4617828,-20.902231,-27.631021,-1.4617828,-1.5270687,-2.0217657,-0.26699468,-0.83179194,-1.5270687,-1.5969536,-4.3393745,-0.14971955,-1.4762548,-20.573391,-27.631021,-1.4762548,-1.527298,-1.8596663,-0.20201355,-0.8328486,-1.527298,-1.5971063,-4.340783,-0.15112808,-1.4681115,-20.65767,-27.631021,-1.4681115,-1.5201635,-1.872227,-0.19436093,-0.8256623,-1.5201635,-1.5923735,-2.9890099,1.200645,-0.46166933,-20.011051,-27.631021,-0.46166933,-0.46508273,-0.561342,1.0839672,0.22807027,-0.46508273,-0.49244934,-3.0109632,1.1786916,-0.4471281,-20.093529,-27.631021,-0.4471281,-0.44755328,-0.5648358,1.0930694,0.24559401,-0.44755328,-0.4971144,-1.199411469938938,-1.2455794515981715,-0.2971122972716469,-0.38855708225415053,-1.0996226546305137,-0.6500720561282467,-0.6502238830678346,-0.14968498885136589,-0.1475429606638544,-0.9493070960587042
pdac.2fdfa0fc51b8a91512ef15c7bd83f62590f6efe65e55e8941597c634358e83c9,-4.281657,0.07505183,-0.9835949,-20.808153,-27.631021,-0.9835949,-1.0134175,-1.5522455,0.06751907,-0.31982562,-1.0134175,-1.2301731,-4.193327,0.16338219,-1.0148349,-20.404829,-27.631021,-1.0148349,-1.0693947,-1.4825536,0.13560542,-0.37475988,-1.0693947,-1.2770014,-3.9897413,0.3669678,-0.9834795,-20.415869,-27.631021,-0.9834795,-1.0133749,-1.3811014,0.34715882,-0.31978095,-1.0133749,-1.2301025,-3.0364094,1.3202995,-0.24864419,-19.804813,-27.631021,-0.24864419,-0.2664736,-0.33858353,1.2506143,0.42683253,-0.2664736,-0.31349903,-2.8056257,1.5510833,-0.16137949,-19.812128,-27.631021,-0.16137949,-0.17565453,-0.24886952,1.4952133,0.5175945,-0.17565453,-0.22329237,-1.0148348999729837,-0.983594899951278,-0.1613794899591528,-0.24864418996384757,-0.9834794999670451,-0.6498960542428232,-0.6497645929693177,-0.14895427442819004,-0.1454885756855517,-0.9440356013177961
pdac.310d82f869702400acfd47fcca966f5c19ab4dc93279952e53216439736bf2e7,-3.5776424,0.61201245,-0.6015304,-22.84825,-27.631021,-0.6015304,-0.7286689,-1.0930675,0.6069674,-0.027461322,-0.7286689,-0.8151609,-3.5816405,0.6080143,-0.6004222,-22.835268,-27.631021,-0.6004222,-0.72847855,-1.0933391,0.60107446,-0.027154442,-0.72847855,-0.81528425,-3.7073872,0.48226768,-0.62930113,-22.852005,-27.631021,-0.62930113,-0.822556,-1.2134712,0.47444054,-0.11085018,-0.822556,-0.9602499,-2.8375032,1.3521516,-0.18838666,-22.588303,-27.631021,-0.18838666,-0.25875786,-0.39868653,1.3343722,0.43686333,-0.25875786,-0.29016018,-2.8176203,1.3720345,-0.18332677,-22.582413,-27.631021,-0.18332677,-0.25516975,-0.38655415,1.3540524,0.44055593,-0.25516975,-0.28547192,-0.6004221999719153,-0.6015303999705386,-0.18332676996428948,-0.18838665996477116,-0.6293011299738296,-0.6004221999653627,-0.6015303999652164,-0.1491939326782169,-0.1440151540707595,-0.6293011299681393
pdac.32445f80521cd448ead111e8863dc2ecc3c88bad87b6bce1d3c03b582dd31a48,-6.8078394,-4.3229327,-5.0069494,-22.093864,-27.631021,-5.0069494,-5.0069494,-5.0069494,-4.3229327,-4.588709,-5.3345995,-5.482393,-6.5641127,-4.079206,-4.978443,-22.032784,-27.631021,-4.978443,-4.978443,-4.978443,-4.079206,-4.2863994,-4.9795475,-5.23807,-6.5445223,-4.0596156,-4.955833,-22.027864,-27.631021,-4.955833,-4.955833,-4.955833,-4.0596156,-4.266931,-4.9600873,-5.218391,-4.8403635,-2.3554566,-3.2572281,-21.601366,-27.631021,-3.2572281,-3.2572281,-3.2572281,-2.3554566,-2.5651438,-3.2582915,-3.512397,-4.8192444,-2.334338,-3.2326045,-21.596045,-27.631021,-3.2326045,-3.2326045,-3.2326045,-2.334338,-2.544252,-3.2374105,-3.4911127,-4.407781168324475,-4.565750145489737,-2.700179450828557,-2.721440682970156,-4.38133336401334,-4.154142209256632,-4.379933912659581,-2.4091934542966396,-2.4306042883586723,-4.134300538843215
pdac.331ab281b6c4b9562371d4b77a7fe077dff6095d6adb87be723532e00f3dcfc0,-4.271472,-0.8702746,-1.0025806,-22.260832,-27.631021,-1.0025806,-1.0025806,-2.5668123,-0.8702746,-0.9597271,-2.5668123,-3.1612751,-4.2376366,-0.8364389,-1.0011324,-22.148281,-27.631021,-1.0011324,-1.0011324,-2.5100398,-0.8364389,-0.9533828,-2.5100398,-3.0507495,-4.2944293,-0.8932319,-1.0598106,-22.179827,-27.631021,-1.0598106,-1.0598106,-2.5425272,-0.8932319,-1.0095567,-2.5425272,-3.0969846,-3.1189291,0.28226823,-0.31627354,-21.752598,-27.631021,-0.31627354,-0.31627354,-0.74405116,0.28226823,0.03793136,-0.74405116,-1.1496242,-3.1186175,0.28257987,-0.30758685,-21.778513,-27.631021,-0.30758685,-0.30758685,-0.7348237,0.28257987,0.046940725,-0.7348237,-1.1429889,-1.0011323999576693,-1.002580599973244,-0.2956871558302123,-0.3162735397803208,-1.0598105999728222,-0.8419286906205508,-0.8746847915559105,-0.1497950510338415,-0.1484701307227445,-0.951242911535215
pdac.33d55d513560d3a4d2a0a2e33473316271877656187181cdba6e09f652728359,-4.1054077,0.32540873,-0.62798154,-22.190357,-27.631021,-0.62798154,-0.8083231,-1.76756,0.30209303,-0.09900176,-0.8083231,-1.0795798,-3.879768,0.5510487,-0.6276128,-21.937815,-27.631021,-0.6276128,-0.80745465,-1.4433998,0.509138,-0.09822235,-0.80745465,-1.0004228,-3.8638396,0.566977,-0.61094147,-21.977608,-27.631021,-0.61094147,-0.79958874,-1.4137934,0.53386027,-0.08875221,-0.79958874,-0.971442,-2.7328224,1.6979944,-0.20543468,-21.524162,-27.631021,-0.20543468,-0.22091234,-0.44290018,1.6140958,0.47235462,-0.22091234,-0.26251686,-2.751311,1.6795056,-0.16116343,-21.5632,-27.631021,-0.16116343,-0.17128474,-0.4135427,1.6064868,0.52191365,-0.17128474,-0.22704393,-0.627612799971901,-0.6279815399542648,-0.16116342995493171,-0.20543467995286024,-0.6109414699712483,-0.6276127999661048,-0.627981539972583,-0.1489351467637121,-0.14420422840017583,-0.6109414699661262
pdac.34aa8ed455f3e5e68ade18e0bc6051d56e9de8fbe213a5592331f3daf21928ba,-4.391262,-1.5008904,-1.5154005,-23.824951,-27.631021,-1.5154005,-1.5154005,-1.5154005,-1.5008904,-1.508105,-3.9738286,-4.794597,-4.388231,-1.4978589,-1.5152423,-23.8047,-27.631021,-1.5152423,-1.5152423,-1.5152423,-1.4978589,-1.5063841,-3.8762307,-4.6731014,-4.3986816,-1.50831,-1.5412421,-23.737167,-27.631021,-1.5412421,-1.5412421,-1.5412421,-1.50831,-1.5245044,-3.582099,-4.2678914,-3.4823651,-0.5919934,-0.6322277,-23.56301,-27.631021,-0.6322277,-0.6322277,-0.6322277,-0.5919934,-0.6116534,-2.5689306,-3.2229457,-3.4416718,-0.5512999,-0.6244471,-23.493446,-27.631021,-0.6244471,-0.6244471,-0.6244471,-0.5512999,-0.5868249,-2.2550921,-2.8055716,-1.5146508984968856,-1.5142132149904102,-0.6192875949539358,-0.6306410309094821,-1.5384031078352853,-1.4988245965309122,-1.5016965137931986,-0.5553636715861834,-0.5942285969791521,-1.5101394670534423
pdac.3554937c5dfbc16653dea671320f9deeb86e506fa11f7bda14865426783a748f,-6.4139495,-3.9290428,-4.438945,-23.799656,-27.631021,-4.438945,-4.438945,-4.438945,-3.9290428,-3.9290428,-4.6428328,-12.305562,-6.4137487,-3.928842,-4.438524,-23.799633,-27.631021,-4.438524,-4.438524,-4.438524,-3.928842,-3.928842,-4.6426873,-12.305466,-6.413294,-3.928387,-4.4375734,-23.799578,-27.631021,-4.4375734,-4.4375734,-4.4375734,-3.928387,-3.928387,-4.6423573,-12.305245,-4.688979,-2.2040722,-2.7062023,-23.512497,-27.631021,-2.7062023,-2.7062023,-2.7062023,-2.2040722,-2.2040722,-2.919876,-11.156924,-4.68762,-2.2027137,-2.7045515,-23.512283,-27.631021,-2.7045515,-2.7045515,-2.7045515,-2.2027137,-2.2027137,-2.9185953,-11.156071,-4.194017182958481,-4.189238235318873,-2.5065348163677736,-2.5079814660741886,-4.190849004481992,-3.9713156373613288,-3.9715348076212607,-2.244533490832234,-2.2459163911283744,-3.9708190836912403
pdac.3668add4253b2a2f4df4b2d1fefa5056d10dc7780c4d5659c6dbdd7256d3969c,-4.8414803,-1.1038105,-1.6624656,-23.634577,-27.631021,-1.6624656,-1.6624656,-2.7113085,-1.1038105,-1.3615888,-2.1858892,-2.7113085,-4.7881365,-1.0504669,-1.6460409,-23.622534,-27.631021,-1.6460409,-1.6460409,-2.6259837,-1.0504669,-1.3172166,-2.1177,-2.6259837,-4.7242537,-0.9865841,-1.5224308,-23.620026,-27.631021,-1.5224308,-1.5224308,-2.6035724,-0.9865841,-1.2341517,-2.070544,-2.6035724,-3.7193549,0.018314825,-0.7758765,-23.413643,-27.631021,-0.7758765,-0.7758765,-1.501752,0.018314825,-0.34780192,-1.0892749,-1.501752,-3.645742,0.09192788,-0.6260835,-23.407581,-27.631021,-0.6260835,-0.6260835,-1.4557605,0.09192788,-0.2499198,-1.0179636,-1.4557605,-1.2661547488749996,-1.2619251791002908,-0.30280310734181487,-0.40687593509489184,-1.167946787795933,-1.0646472768061404,-1.117111909585264,-0.1501597026146069,-0.15241386524217393,-0.9993424126988498
pdac.3976a8b759ba47b2d8345696006198343a079dac7efb2bffb40ab065a5e620f1,-3.916696,0.27295873,-0.75629926,-22.682571,-27.631021,-0.75629926,-0.86115783,-1.4846661,0.26538533,-0.16252303,-0.86115783,-1.0209894,-3.7921646,0.39749035,-0.7568966,-22.503725,-27.631021,-0.7568966,-0.8614615,-1.3044838,0.38851622,-0.16285737,-0.8614615,-1.0214093,-3.8876288,0.30202612,-0.95633024,-22.550648,-27.631021,-0.95633024,-0.9620551,-1.4328634,0.29457727,-0.26889148,-0.9620551,-1.1341984,-2.8717902,1.3178647,-0.24168186,-22.199753,-27.631021,-0.24168186,-0.29083586,-0.3925721,1.2921927,0.40351892,-0.29083586,-0.34093618,-2.8866498,1.303005,-0.22299372,-22.235176,-27.631021,-0.22299372,-0.28096652,-0.42557266,1.2855781,0.41386014,-0.28096652,-0.36242795,-0.7568965999733681,-0.7562992599518634,-0.22299371996524303,-0.24168185996415337,-0.9563302399700271,-0.649699510162133,-0.6493348093611071,-0.14936776817334627,-0.14537830113531353,-0.9423553020156621
