ranked_position,selected_rank,disposition,representative_system_id,regime_idx,param_idx,mn_idx,geometry_idx,d_pos,d_neg,steepness_pos,steepness_neg,M,N,roc_auc,pr_auc
1417,,after_candidate_limit,,1488,59,13,59,13.89,12.5,1.33,2,3,8,0.9061392344497607,0.41176978221124055
1418,,after_candidate_limit,,1513,60,13,60,13.89,12.5,1.33,3.67,3,8,0.9059574162679426,0.41164791295452374
1419,,after_candidate_limit,,1912,76,12,76,13.89,6.25,3,4.5,3,3,0.9003392344497607,0.4115955144254994
1420,,after_candidate_limit,,763,30,13,30,12.78,11.5,0.5,2,3,8,0.9122272727272728,0.4104616897849436
1421,,after_candidate_limit,,760,30,10,30,12.78,11.5,0.5,2,3,1,0.9144956937799044,0.41043134815777865
1422,,after_candidate_limit,,80,3,5,3,11.67,10.5,1.33,2,2,1,0.9041387559808612,0.4103164577148992
1423,,after_candidate_limit,,738,29,13,29,12.78,11.5,0.5,1.38,3,8,0.9122143540669857,0.41023627088546066
1424,,after_candidate_limit,,713,28,13,28,12.78,11.5,0.5,0.75,3,8,0.9122181818181818,0.409879793135002
1425,,after_candidate_limit,,2791,111,16,111,15,9,3,4.5,6,2,0.8803052631578947,0.40977785903704733
1426,,after_candidate_limit,,937,37,12,37,12.78,3.83,0.5,2,3,3,0.912133971291866,0.4097449156539465
1427,,after_candidate_limit,,360,14,10,14,11.67,5.25,0.5,0.75,3,1,0.9001138755980861,0.40974167593603833
1428,,after_candidate_limit,,887,35,12,35,12.78,3.83,0.5,0.75,3,3,0.9121334928229665,0.4097362076026034
1429,,after_candidate_limit,,912,36,12,36,12.78,3.83,0.5,1.38,3,3,0.9121162679425837,0.4094713611897329
1430,,after_candidate_limit,,430,17,5,17,11.67,5.25,1.33,2,2,1,0.9011521531100478,0.4094363368791751
1431,,after_candidate_limit,,2766,110,16,110,15,9,2.17,3.25,6,2,0.8763540669856459,0.40933232683948995
1432,,after_candidate_limit,,10,0,10,0,11.67,10.5,0.5,0.75,3,1,0.9039023923444977,0.40931112231049865
1433,,after_candidate_limit,,1712,68,12,68,13.89,4.17,2.17,3.25,3,3,0.9028095693779904,0.4092377529377654
1434,,after_candidate_limit,,11,0,11,0,11.67,10.5,0.5,0.75,3,2,0.9018564593301436,0.4090813307473882
1435,,after_candidate_limit,,4150,166,0,166,9.44,8.5,2.17,3.25,1,1,0.9035492822966508,0.4090372521961776
1436,,after_candidate_limit,,2741,109,16,109,15,9,1.33,3.67,6,2,0.8753492822966508,0.4090136933590086
1437,,after_candidate_limit,,81,3,6,3,11.67,10.5,1.33,2,2,2,0.9022966507177034,0.40899327154432974
1438,,after_candidate_limit,,1487,59,12,59,13.89,12.5,1.33,2,3,3,0.9064263157894736,0.4087062029868011
1439,,after_candidate_limit,,1538,61,13,61,13.89,12.5,2.17,3.25,3,8,0.9025607655502392,0.4083512232939288
1440,,after_candidate_limit,,1489,59,14,59,13.89,12.5,1.33,2,3,15,0.9059832535885167,0.4083371626325885
1441,,after_candidate_limit,,2119,84,19,84,15,13.5,0.5,0.75,6,15,0.8939267942583732,0.40827145154359734
1442,,after_candidate_limit,,455,18,5,18,11.67,5.25,1.33,3.67,2,1,0.9011090909090909,0.4082431884858786
1443,,after_candidate_limit,,4070,162,20,162,9.44,8.5,0.5,1.38,20,1,0.8580574162679426,0.4081894051746357
1444,,after_candidate_limit,,1737,69,12,69,13.89,4.17,3,4.5,3,3,0.9001349282296651,0.4080677902467027
1445,,after_candidate_limit,,2716,108,16,108,15,9,1.33,2,6,2,0.8752832535885168,0.4075390051362835
1446,,after_candidate_limit,,1514,60,14,60,13.89,12.5,1.33,3.67,3,15,0.9058712918660287,0.40739257383339406
1447,,after_candidate_limit,,3925,157,0,157,9.44,5.66,1.33,2,1,1,0.914155980861244,0.4071205023417236
1448,,after_candidate_limit,,36,1,11,1,11.67,10.5,0.5,1.38,3,2,0.9015502392344498,0.4070296595520826
1449,,after_candidate_limit,,106,4,6,4,11.67,10.5,1.33,3.67,2,2,0.9022248803827752,0.4069974133171034
1450,,after_candidate_limit,,2169,86,19,86,15,13.5,0.5,2,6,15,0.8932397129186603,0.40683180125633334
1451,,after_candidate_limit,,4175,167,0,167,9.44,8.5,3,4.5,1,1,0.895888995215311,0.4067951953263174
1452,,after_candidate_limit,,4055,162,5,162,9.44,8.5,0.5,1.38,2,1,0.9095454545454545,0.40676662055444174
1453,,after_candidate_limit,,4095,163,20,163,9.44,8.5,0.5,2,20,1,0.8549555023923445,0.40668951549869664
1454,,after_candidate_limit,,1563,62,13,62,13.89,12.5,3,4.5,3,8,0.8998287081339713,0.40667640326882576
1455,,after_candidate_limit,,1486,59,11,59,13.89,12.5,1.33,2,3,2,0.9073976076555024,0.4066625121678682
1456,,after_candidate_limit,,2144,85,19,85,15,13.5,0.5,1.38,6,15,0.8932052631578947,0.40662138288489946
1457,,after_candidate_limit,,2013,80,13,80,13.89,8.33,1.33,2,3,8,0.9061148325358852,0.4065167203509604
1458,,after_candidate_limit,,2038,81,13,81,13.89,8.33,1.33,3.67,3,8,0.9061200956937799,0.40649948694071236
1459,,after_candidate_limit,,1790,71,15,71,13.89,6.25,0.5,1.38,6,1,0.8790842105263158,0.40620884673110635
1460,,after_candidate_limit,,2118,84,18,84,15,13.5,0.5,0.75,6,8,0.8920416267942584,0.40589172036805315
1461,,after_candidate_limit,,1135,45,10,45,12.78,5.75,1.33,2,3,1,0.891777990430622,0.40577519609099477
1462,,after_candidate_limit,,1537,61,12,61,13.89,12.5,2.17,3.25,3,3,0.9024239234449761,0.4056747833168568
1463,,after_candidate_limit,,1663,66,13,66,13.89,4.17,1.33,2,3,8,0.9061071770334929,0.4055668161815101
1464,,after_candidate_limit,,1664,66,14,66,13.89,4.17,1.33,2,3,15,0.9061071770334929,0.4055668161815101
1465,,after_candidate_limit,,1688,67,13,67,13.89,4.17,1.33,3.67,3,8,0.9061071770334929,0.4055668161815101
1466,,after_candidate_limit,,1689,67,14,67,13.89,4.17,1.33,3.67,3,15,0.9061071770334929,0.4055668161815101
1467,,after_candidate_limit,,1838,73,13,73,13.89,6.25,1.33,2,3,8,0.9061071770334929,0.4055668161815101
1468,,after_candidate_limit,,1839,73,14,73,13.89,6.25,1.33,2,3,15,0.9061071770334929,0.4055668161815101
1469,,after_candidate_limit,,1863,74,13,74,13.89,6.25,1.33,3.67,3,8,0.9061071770334929,0.4055668161815101
1470,,after_candidate_limit,,1864,74,14,74,13.89,6.25,1.33,3.67,3,15,0.9061071770334929,0.4055668161815101
1471,,after_candidate_limit,,2014,80,14,80,13.89,8.33,1.33,2,3,15,0.9061071770334929,0.4055668161815101
1472,,after_candidate_limit,,2039,81,14,81,13.89,8.33,1.33,3.67,3,15,0.9061071770334929,0.4055668161815101
1473,,after_candidate_limit,,2210,88,10,88,15,13.5,1.33,3.67,3,1,0.9065607655502392,0.40508773742490245
1474,,after_candidate_limit,,2293,91,18,91,15,4.5,0.5,0.75,6,8,0.896611961722488,0.4045755303766356
1475,,after_candidate_limit,,2294,91,19,91,15,4.5,0.5,0.75,6,15,0.896611961722488,0.4045755303766356
1476,,after_candidate_limit,,2318,92,18,92,15,4.5,0.5,1.38,6,8,0.896611961722488,0.4045755303766356
1477,,after_candidate_limit,,2319,92,19,92,15,4.5,0.5,1.38,6,15,0.896611961722488,0.4045755303766356
1478,,after_candidate_limit,,2343,93,18,93,15,4.5,0.5,2,6,8,0.896611961722488,0.4045755303766356
1479,,after_candidate_limit,,2344,93,19,93,15,4.5,0.5,2,6,15,0.896611961722488,0.4045755303766356
1480,,after_candidate_limit,,2468,98,18,98,15,6.75,0.5,0.75,6,8,0.896611961722488,0.4045755303766356
1481,,after_candidate_limit,,2469,98,19,98,15,6.75,0.5,0.75,6,15,0.896611961722488,0.4045755303766356
1482,,after_candidate_limit,,2493,99,18,99,15,6.75,0.5,1.38,6,8,0.896611961722488,0.4045755303766356
1483,,after_candidate_limit,,2494,99,19,99,15,6.75,0.5,1.38,6,15,0.896611961722488,0.4045755303766356
1484,,after_candidate_limit,,2518,100,18,100,15,6.75,0.5,2,6,8,0.896611961722488,0.4045755303766356
1485,,after_candidate_limit,,2519,100,19,100,15,6.75,0.5,2,6,15,0.896611961722488,0.4045755303766356
1486,,after_candidate_limit,,2644,105,19,105,15,9,0.5,0.75,6,15,0.896611961722488,0.4045755303766356
1487,,after_candidate_limit,,2669,106,19,106,15,9,0.5,1.38,6,15,0.896611961722488,0.4045755303766356
1488,,after_candidate_limit,,2694,107,19,107,15,9,0.5,2,6,15,0.896611961722488,0.4045755303766356
1489,,after_candidate_limit,,2643,105,18,105,15,9,0.5,0.75,6,8,0.8965425837320574,0.40445776865872013
1490,,after_candidate_limit,,1539,61,14,61,13.89,12.5,2.17,3.25,3,15,0.9024641148325359,0.404284565838856
1491,,after_candidate_limit,,385,15,10,15,11.67,5.25,0.5,1.38,3,1,0.9000105263157895,0.40421823340525065
1492,,after_candidate_limit,,2668,106,18,106,15,9,0.5,1.38,6,8,0.896566028708134,0.4041601849153216
1493,,after_candidate_limit,,1512,60,12,60,13.89,12.5,1.33,3.67,3,3,0.9058961722488038,0.40409191991026844
1494,,after_candidate_limit,,2693,107,18,107,15,9,0.5,2,6,8,0.8965641148325358,0.40402639892377007
1495,,after_candidate_limit,,1815,72,15,72,13.89,6.25,0.5,2,6,1,0.8790784688995216,0.4039551504559324
1496,,after_candidate_limit,,1238,49,13,49,12.78,7.67,0.5,0.75,3,8,0.9120421052631579,0.4039394621614153
1497,,after_candidate_limit,,61,2,11,2,11.67,10.5,0.5,2,3,2,0.9015215311004785,0.4038642903370572
1498,,after_candidate_limit,,714,28,14,28,12.78,11.5,0.5,0.75,3,15,0.9118904306220096,0.4036150467374068
1499,,after_candidate_limit,,2063,82,13,82,13.89,8.33,2.17,3.25,3,8,0.9026870813397129,0.4034868766275632
1500,,after_candidate_limit,,3950,158,0,158,9.44,5.66,1.33,3.67,1,1,0.9141894736842106,0.40313037755559794
1501,,after_candidate_limit,,4080,163,5,163,9.44,8.5,0.5,2,2,1,0.9094870813397129,0.403070363977521
1502,,after_candidate_limit,,1263,50,13,50,12.78,7.67,0.5,1.38,3,8,0.9120406698564594,0.4030269080488612
1503,,after_candidate_limit,,1288,51,13,51,12.78,7.67,0.5,2,3,8,0.9120406698564594,0.4030269080488612
1504,,after_candidate_limit,,156,6,6,6,11.67,10.5,3,4.5,2,2,0.8928105263157895,0.40301965465381784
1505,,after_candidate_limit,,888,35,13,35,12.78,3.83,0.5,0.75,3,8,0.9120387559808613,0.40301073131408155
1506,,after_candidate_limit,,889,35,14,35,12.78,3.83,0.5,0.75,3,15,0.9120387559808613,0.40301073131408155
1507,,after_candidate_limit,,913,36,13,36,12.78,3.83,0.5,1.38,3,8,0.9120387559808613,0.40301073131408155
1508,,after_candidate_limit,,914,36,14,36,12.78,3.83,0.5,1.38,3,15,0.9120387559808613,0.40301073131408155
1509,,after_candidate_limit,,938,37,13,37,12.78,3.83,0.5,2,3,8,0.9120387559808613,0.40301073131408155
1510,,after_candidate_limit,,939,37,14,37,12.78,3.83,0.5,2,3,15,0.9120387559808613,0.40301073131408155
1511,,after_candidate_limit,,1063,42,13,42,12.78,5.75,0.5,0.75,3,8,0.9120387559808613,0.40301073131408155
1512,,after_candidate_limit,,1064,42,14,42,12.78,5.75,0.5,0.75,3,15,0.9120387559808613,0.40301073131408155
1513,,after_candidate_limit,,1088,43,13,43,12.78,5.75,0.5,1.38,3,8,0.9120387559808613,0.40301073131408155
1514,,after_candidate_limit,,1089,43,14,43,12.78,5.75,0.5,1.38,3,15,0.9120387559808613,0.40301073131408155
1515,,after_candidate_limit,,1113,44,13,44,12.78,5.75,0.5,2,3,8,0.9120387559808613,0.40301073131408155
1516,,after_candidate_limit,,1114,44,14,44,12.78,5.75,0.5,2,3,15,0.9120387559808613,0.40301073131408155
1517,,after_candidate_limit,,1239,49,14,49,12.78,7.67,0.5,0.75,3,15,0.9120387559808613,0.40301073131408155
1518,,after_candidate_limit,,1264,50,14,50,12.78,7.67,0.5,1.38,3,15,0.9120387559808613,0.40301073131408155
1519,,after_candidate_limit,,1289,51,14,51,12.78,7.67,0.5,2,3,15,0.9120387559808613,0.40301073131408155
1520,,after_candidate_limit,,1160,46,10,46,12.78,5.75,1.33,3.67,3,1,0.8917904306220096,0.4028510547982401
1521,,after_candidate_limit,,1564,62,14,62,13.89,12.5,3,4.5,3,15,0.8997531100478469,0.40276746898867444
1522,,after_candidate_limit,,739,29,14,29,12.78,11.5,0.5,1.38,3,15,0.9118765550239234,0.4026851333962444
1523,,after_candidate_limit,,764,30,14,30,12.78,11.5,0.5,2,3,15,0.9118693779904307,0.40261925287791045
1524,,after_candidate_limit,,1713,68,13,68,13.89,4.17,2.17,3.25,3,8,0.902677990430622,0.4025597974777565
1525,,after_candidate_limit,,1714,68,14,68,13.89,4.17,2.17,3.25,3,15,0.902677990430622,0.4025597974777565
1526,,after_candidate_limit,,1888,75,13,75,13.89,6.25,2.17,3.25,3,8,0.902677990430622,0.4025597974777565
1527,,after_candidate_limit,,1889,75,14,75,13.89,6.25,2.17,3.25,3,15,0.902677990430622,0.4025597974777565
1528,,after_candidate_limit,,2064,82,14,82,13.89,8.33,2.17,3.25,3,15,0.902677990430622,0.4025597974777565
1529,,after_candidate_limit,,2235,89,10,89,15,13.5,2.17,3.25,3,1,0.9068899521531101,0.40253103344582924
1530,,after_candidate_limit,,2088,83,13,83,13.89,8.33,3,4.5,3,8,0.9000157894736842,0.4022477973685439
1531,,after_candidate_limit,,131,5,6,5,11.67,10.5,2.17,3.25,2,2,0.8949856459330143,0.40209343190981317
1532,,after_candidate_limit,,1562,62,12,62,13.89,12.5,3,4.5,3,3,0.8994583732057416,0.40199058011957417
1533,,after_candidate_limit,,3870,154,20,154,9.44,5.66,0.5,0.75,20,1,0.8568617224880383,0.40198133504139116
1534,,after_candidate_limit,,410,16,10,16,11.67,5.25,0.5,2,3,1,0.8999808612440191,0.4019731639539461
1535,,after_candidate_limit,,2365,94,15,94,15,4.5,1.33,2,6,1,0.874900956937799,0.4016630805402582
1536,,after_candidate_limit,,2792,111,17,111,15,9,3,4.5,6,3,0.8796851674641148,0.4015763887738361
1537,,after_candidate_limit,,1941,77,16,77,13.89,8.33,0.5,0.75,6,2,0.8789617224880383,0.40154102889594934
1538,,after_candidate_limit,,480,19,5,19,11.67,5.25,2.17,3.25,2,1,0.8938488038277512,0.4014978581331377
1539,,after_candidate_limit,,105,4,5,4,11.67,10.5,1.33,3.67,2,1,0.9038593301435407,0.4014805809707063
1540,,after_candidate_limit,,1738,69,13,69,13.89,4.17,3,4.5,3,8,0.9000043062200956,0.4014287576419037
1541,,after_candidate_limit,,1739,69,14,69,13.89,4.17,3,4.5,3,15,0.9000043062200956,0.4014287576419037
1542,,after_candidate_limit,,1913,76,13,76,13.89,6.25,3,4.5,3,8,0.9000043062200956,0.4014287576419037
1543,,after_candidate_limit,,1914,76,14,76,13.89,6.25,3,4.5,3,15,0.9000043062200956,0.4014287576419037
1544,,after_candidate_limit,,2089,83,14,83,13.89,8.33,3,4.5,3,15,0.9000043062200956,0.4014287576419037
1545,,after_candidate_limit,,2117,84,17,84,15,13.5,0.5,0.75,6,3,0.8889459330143541,0.40111403940532797
1546,,after_candidate_limit,,1210,48,10,48,12.78,5.75,3,4.5,3,1,0.8847674641148325,0.4009759283847023
1547,,after_candidate_limit,,1185,47,10,47,12.78,5.75,2.17,3.25,3,1,0.8847732057416268,0.40096633179154895
1548,,after_candidate_limit,,2143,85,18,85,15,13.5,0.5,1.38,6,8,0.8914961722488038,0.4008946171591859
1549,,after_candidate_limit,,505,20,5,20,11.67,5.25,3,4.5,2,1,0.8916813397129186,0.40073099764659686
1550,,after_candidate_limit,,4126,165,1,165,9.44,8.5,1.33,3.67,1,2,0.9140153110047847,0.40039814468105295
1551,,after_candidate_limit,,3895,155,20,155,9.44,5.66,0.5,1.38,20,1,0.8566827751196172,0.40024282817477047
1552,,after_candidate_limit,,130,5,5,5,11.67,10.5,2.17,3.25,2,1,0.8962066985645933,0.400125590597084
1553,,after_candidate_limit,,2742,109,17,109,15,9,1.33,3.67,6,3,0.8746942583732057,0.3999189396163432
1554,,after_candidate_limit,,4101,164,1,164,9.44,8.5,1.33,2,1,2,0.9139645933014354,0.3997992829433772
1555,,after_candidate_limit,,145,5,20,5,11.67,10.5,2.17,3.25,20,1,0.8284043062200956,0.39976101836297817
1556,,after_candidate_limit,,2767,110,17,110,15,9,2.17,3.25,6,3,0.8756832535885167,0.39972929553137176
1557,,after_candidate_limit,,3920,156,20,156,9.44,5.66,0.5,2,20,1,0.8566358851674641,0.3997053388641165
1558,,after_candidate_limit,,2440,97,15,97,15,4.5,3,4.5,6,1,0.8797875598086125,0.3996579280760175
1559,,after_candidate_limit,,1386,55,11,55,12.78,7.67,3,4.5,3,2,0.8844583732057416,0.39961648174586767
1560,,after_candidate_limit,,1336,53,11,53,12.78,7.67,1.33,3.67,3,2,0.891465071770335,0.39958932395909486
1561,,after_candidate_limit,,155,6,5,6,11.67,10.5,3,4.5,2,1,0.8938507177033492,0.3995821331102653
1562,,after_candidate_limit,,2415,96,15,96,15,4.5,2.17,3.25,6,1,0.8758401913875599,0.3994975597796683
1563,,after_candidate_limit,,1511,60,11,60,13.89,12.5,1.33,3.67,3,2,0.9072712918660287,0.39945351505167825
1564,,after_candidate_limit,,2168,86,18,86,15,13.5,0.5,2,6,8,0.891056937799043,0.39931847558309325
1565,,after_candidate_limit,,2717,108,17,108,15,9,1.33,2,6,3,0.8746363636363637,0.3991099947683025
1566,,after_candidate_limit,,1966,78,16,78,13.89,8.33,0.5,1.38,6,2,0.8789349282296651,0.39906575488222085
1567,,after_candidate_limit,,1590,63,15,63,13.89,4.17,0.5,0.75,6,1,0.8784669856459331,0.399022097612141
1568,,after_candidate_limit,,82,3,7,3,11.67,10.5,1.33,2,2,3,0.9013588516746411,0.3989785997049927
1569,,after_candidate_limit,,606,24,6,24,11.67,7,1.33,2,2,2,0.9007952153110048,0.3988605909527305
1570,,after_candidate_limit,,3975,159,0,159,9.44,5.66,2.17,3.25,1,1,0.9021856459330143,0.39843062598379597
1571,,after_candidate_limit,,2390,95,15,95,15,4.5,1.33,3.67,6,1,0.8748354066985646,0.39835724108149834
1572,,after_candidate_limit,,1991,79,16,79,13.89,8.33,0.5,2,6,2,0.8789301435406699,0.39809730332078297
1573,,after_candidate_limit,,35,1,10,1,11.67,10.5,0.5,1.38,3,1,0.9026325358851675,0.3980205575764056
1574,,after_candidate_limit,,631,25,6,25,11.67,7,1.33,3.67,2,2,0.9008133971291866,0.3978687951516623
1575,,after_candidate_limit,,107,4,7,4,11.67,10.5,1.33,3.67,2,3,0.901288995215311,0.39771599953881154
1576,,after_candidate_limit,,170,6,20,6,11.67,10.5,3,4.5,20,1,0.8333473684210526,0.3975479000540863
1577,,after_candidate_limit,,1536,61,11,61,13.89,12.5,2.17,3.25,3,2,0.9034411483253588,0.3975147303321213
1578,,after_candidate_limit,,1311,52,11,52,12.78,7.67,1.33,2,3,2,0.8914200956937799,0.3974393390155302
1579,,after_candidate_limit,,1361,54,11,54,12.78,7.67,2.17,3.25,3,2,0.884445933014354,0.39717707249772655
1580,,after_candidate_limit,,3750,150,0,150,9.44,4.25,1.33,2,1,1,0.9136296650717703,0.39714780616961176
1581,,after_candidate_limit,,255,10,5,10,11.67,3.5,1.33,2,2,1,0.9005760765550239,0.3968773638102176
1582,,after_candidate_limit,,1485,59,10,59,13.89,12.5,1.33,2,3,1,0.9092607655502393,0.39685276672530084
1583,,after_candidate_limit,,3695,147,20,147,9.44,4.25,0.5,0.75,20,1,0.8565535885167465,0.39666801214794545
1584,,after_candidate_limit,,3775,151,0,151,9.44,4.25,1.33,3.67,1,1,0.9136334928229665,0.3965963222034411
1585,,after_candidate_limit,,280,11,5,11,11.67,3.5,1.33,3.67,2,1,0.900578947368421,0.39653706929194027
1586,,after_candidate_limit,,60,2,10,2,11.67,10.5,0.5,2,3,1,0.902578947368421,0.396397890170708
1587,,after_candidate_limit,,185,7,10,7,11.67,3.5,0.5,0.75,3,1,0.8995674641148326,0.3962143669732917
1588,,after_candidate_limit,,12,0,12,0,11.67,10.5,0.5,0.75,3,3,0.9004593301435406,0.395971824397635
1589,,after_candidate_limit,,4151,166,1,166,9.44,8.5,2.17,3.25,1,2,0.9020306220095694,0.3957012790428023
1590,,after_candidate_limit,,4071,162,21,162,9.44,8.5,0.5,1.38,20,2,0.857078947368421,0.39566506980908195
1591,,after_candidate_limit,,4096,163,21,163,9.44,8.5,0.5,2,20,2,0.8570875598086124,0.3956171449819444
1592,,after_candidate_limit,,3720,148,20,148,9.44,4.25,0.5,1.38,20,1,0.856444019138756,0.3955478180986639
1593,,after_candidate_limit,,3745,149,20,149,9.44,4.25,0.5,2,20,1,0.8564382775119618,0.3954208584359633
1594,,after_candidate_limit,,2616,104,16,104,15,6.75,3,4.5,6,2,0.8797507177033492,0.3953716532269999
1595,,after_candidate_limit,,4046,161,21,161,9.44,8.5,0.5,0.75,20,2,0.8570014354066986,0.39517170688270287
1596,,after_candidate_limit,,2541,101,16,101,15,6.75,1.33,2,6,2,0.8748306220095694,0.39516046193431614
1597,,after_candidate_limit,,37,1,12,1,11.67,10.5,0.5,1.38,3,3,0.9003732057416268,0.3949473563183134
1598,,after_candidate_limit,,536,21,11,21,11.67,7,0.5,0.75,3,2,0.8996468899521531,0.3949443936521612
1599,,after_candidate_limit,,2260,90,10,90,15,13.5,3,4.5,3,1,0.9029722488038278,0.39466958060955776
1600,,after_candidate_limit,,4000,160,0,160,9.44,5.66,3,4.5,1,1,0.8945569377990431,0.3946439579426477
1601,,after_candidate_limit,,2591,103,16,103,15,6.75,2.17,3.25,6,2,0.8758148325358852,0.39450713997284914
1602,,after_candidate_limit,,3600,144,0,144,9.44,2.83,1.33,3.67,1,1,0.9133904306220095,0.39438410765277127
1603,,after_candidate_limit,,3575,143,0,143,9.44,2.83,1.33,2,1,1,0.9133846889952153,0.39431701320424883
1604,,after_candidate_limit,,1510,60,10,60,13.89,12.5,1.33,3.67,3,1,0.9084827751196172,0.3937800201269996
1605,,after_candidate_limit,,2566,102,16,102,15,6.75,1.33,3.67,6,2,0.8748210526315789,0.39369923384904476
1606,,after_candidate_limit,,62,2,12,2,11.67,10.5,0.5,2,3,3,0.9004,0.3935833024889455
1607,,after_candidate_limit,,3520,140,20,140,9.44,2.83,0.5,0.75,20,1,0.8562861244019139,0.39306072166636447
1608,,after_candidate_limit,,2015,80,15,80,13.89,8.33,1.33,2,6,1,0.8712440191387559,0.39304395763815647
1609,,after_candidate_limit,,561,22,11,22,11.67,7,0.5,1.38,3,2,0.8996019138755981,0.3929774725862764
1610,,after_candidate_limit,,4127,165,2,165,9.44,8.5,1.33,3.67,1,3,0.9134593301435406,0.3929154498204451
1611,,after_candidate_limit,,2116,84,16,84,15,13.5,0.5,0.75,6,2,0.8880703349282296,0.3928411911350994
1612,,after_candidate_limit,,4102,164,2,164,9.44,8.5,1.33,2,1,3,0.9134421052631579,0.39267691879512573
1613,,after_candidate_limit,,3871,154,21,154,9.44,5.66,0.5,0.75,20,2,0.8562583732057416,0.3926012696685081
1614,,after_candidate_limit,,3896,155,21,155,9.44,5.66,0.5,1.38,20,2,0.856244976076555,0.39249285795537864
1615,,after_candidate_limit,,3921,156,21,156,9.44,5.66,0.5,2,20,2,0.856245933014354,0.39246864504246887
1616,,after_candidate_limit,,431,17,6,17,11.67,5.25,1.33,2,2,2,0.9003545454545454,0.39242866521454606
1617,,after_candidate_limit,,4176,167,1,167,9.44,8.5,3,4.5,1,2,0.8943358851674641,0.39234248756175666
1618,,after_candidate_limit,,3545,141,20,141,9.44,2.83,0.5,1.38,20,1,0.8561751196172249,0.39227163948536214
1619,,after_candidate_limit,,960,38,10,38,12.78,3.83,1.33,2,3,1,0.8910478468899522,0.39225112796574146
